emp_no,first_name,last_name,birth_date,hire_date
230572,Sudhanshu,Gulak,1952-04-10,1987-08-10
230583,Aruna,Velasco,1955-07-30,1987-11-16
230594,Basim,Cyne,1952-06-10,1987-05-13
230599,Eric,Danley,1953-10-25,1987-09-17
230602,Arnould,Wursthorn,1953-08-21,1988-09-30
230605,Thanasis,Dratva,1952-12-09,1985-03-11
230610,Stepehn,Veevers,1954-07-31,1987-11-05
230616,Paloma,Pluym,1952-03-02,1985-08-28
230621,Ulises,Erol,1954-08-29,1988-03-19
230622,Unal,Quittner,1955-10-06,1985-10-23
230636,Tsz,Pusterhofer,1955-12-29,1985-05-07
230647,Kamakshi,Senzako,1954-05-07,1988-03-16
230673,Sadegh,Panwar,1954-11-06,1986-10-02
230681,Jinya,Hiraishi,1954-01-22,1985-08-27
230687,Mayumi,Pouyioutas,1954-08-02,1986-05-20
230690,Khoa,Papastamatiou,1953-09-11,1988-01-31
230691,Mantis,Angelopoulos,1953-08-17,1987-01-14
230701,Kristen,Salverda,1955-03-13,1986-07-29
230707,Tesuro,Verhoeff,1952-11-23,1988-02-09
230716,Xinglin,Panangaden,1954-07-20,1985-08-05
230723,Shimshon,Portugali,1952-03-21,1986-05-21
230732,Zvonko,Casley,1955-10-18,1985-11-11
230733,Sungwon,Emmart,1954-02-18,1986-02-03
230737,Hsiangchu,Hagimont,1952-03-17,1985-07-15
230744,Shushma,Middleton,1953-11-02,1985-05-29
230747,Piyush,Haumacher,1954-03-07,1987-08-10
230750,Magy,Vigier,1952-04-28,1987-12-12
230753,Geraldo,Suri,1954-11-30,1988-08-21
230768,Kerryn,Luit,1952-12-05,1985-07-11
230771,Bezalel,Colorni,1955-09-02,1988-09-01
230774,Tetsushi,Erni,1953-03-28,1986-03-09
230801,Giao,Engberts,1952-10-20,1988-10-22
230808,Roded,Piveteau,1954-10-23,1988-07-23
230813,Tesuya,Shumilov,1954-10-16,1985-03-16
230822,Saeko,Rebaine,1954-12-04,1985-11-24
230825,Atilio,Stentiford,1955-09-06,1988-06-25
230846,Parto,Perelgut,1955-02-15,1987-04-28
230848,Michaela,Oxenboll,1952-03-27,1986-02-06
230859,Jaques,Cichocki,1952-04-30,1985-10-07
230862,Kazuyasu,Rouquie,1953-08-27,1987-09-17
230868,Zengping,Poulakidas,1954-05-17,1987-09-24
230871,Rildo,Rabejac,1953-10-02,1988-09-21
230875,Keiichiro,Kushner,1954-11-09,1987-01-29
230882,Geoffrey,Pezzoli,1954-04-14,1985-10-18
230883,Pradeep,Kawashima,1952-03-06,1988-04-25
230885,Gila,Zhiwei,1952-11-25,1986-07-02
230889,Manu,Marquardt,1954-10-24,1988-07-29
230895,Godehard,Parhami,1954-06-21,1986-03-02
230898,Charlene,Vitiello,1955-08-05,1985-03-03
230906,Qunsheng,Marchegay,1954-08-04,1988-09-09
230912,Zsolt,Pagter,1955-01-02,1985-09-10
230916,Lena,Bale,1952-08-21,1987-10-11
230928,Tesuya,Schlumberger,1953-02-19,1985-06-12
230931,Petter,Hoppenstand,1952-02-09,1987-06-20
230935,Heon,Scallan,1955-10-06,1987-02-22
230937,Indrajit,Kermarrec,1955-11-07,1987-10-03
230939,Peternela,Matzen,1953-07-12,1986-07-24
230946,Tamiya,Taubenfeld,1952-06-15,1988-05-18
230948,Emdad,Peac,1954-03-30,1987-01-15
230956,Moheb,Ranft,1953-06-04,1986-03-13
230958,Krisda,Bade,1952-08-18,1986-12-09
230966,Tadahiro,Melski,1955-10-24,1988-10-02
230970,Alper,Lammel,1953-06-27,1986-01-20
230975,DeForest,Keohane,1954-04-23,1986-05-22
230976,Chuanyi,Serot,1953-06-10,1987-08-21
230984,Odinaldo,Itzigehl,1952-09-07,1985-10-31
230985,Hatsukazu,Taubman,1954-12-17,1987-09-27
231003,Hidde,Stamatiou,1954-01-01,1987-12-04
231005,Muzhong,Murthy,1954-07-24,1987-09-13
231006,Gill,Delgrossi,1952-11-12,1986-12-13
231016,Hitofumi,Valette,1954-03-17,1986-01-08
231023,Toshimo,Madeira,1953-12-11,1985-07-07
231027,Kazuhiko,Denny,1955-03-04,1985-12-04
231034,Xiaobin,Coors,1954-07-04,1988-07-17
231036,Hyuncheol,Soloway,1954-02-18,1987-11-20
231044,Stevo,Merey,1953-03-19,1985-08-06
231056,Margo,McAlpine,1955-09-11,1988-03-17
231057,Ziyad,Bhattacharjee,1954-08-30,1985-11-12
231062,Kwee,Godskesen,1954-03-19,1987-08-13
231073,Yechiam,Rattan,1954-02-22,1988-06-06
231075,Luise,Basart,1955-07-30,1988-02-05
231083,Gritta,Angelopoulos,1955-10-14,1986-09-06
231096,Debaprosad,Tyugu,1954-08-23,1988-03-10
231109,Adamantios,Vickson,1952-11-06,1988-02-05
231110,Kiyomitsu,Sidou,1952-12-31,1985-09-09
231111,Shirish,Rosiles,1953-01-24,1986-07-21
231116,Kristof,Danecki,1955-03-11,1985-11-10
231122,Jeane,Baik,1952-02-21,1986-11-01
231132,Arunas,Hofstetter,1954-10-16,1985-08-21
231144,Pradeep,Simmen,1952-07-27,1988-06-12
231151,Jessie,Varman,1953-07-13,1987-11-06
231163,Emran,Dechter,1952-07-05,1988-02-01
231178,Gennady,Highland,1952-03-04,1985-09-27
231192,Zorica,Siepmann,1955-06-05,1986-12-03
231193,Freyja,Isaac,1955-09-09,1987-09-15
231194,Tonny,Burnard,1953-02-12,1985-02-11
231201,Chirstian,Dratva,1953-09-20,1988-07-24
231202,Nobuyoshi,Fioravanti,1953-02-10,1987-07-06
231207,Peternela,Lakshmanan,1953-12-10,1987-08-27
231236,Guadalupe,Iisaka,1952-11-01,1987-10-20
231238,Sarita,Tsukuda,1954-11-21,1986-02-06
231243,Abdelghani,Birta,1953-12-08,1988-11-14
231261,Rosalie,Koyama,1952-04-28,1988-02-15
231270,Gritta,Rassart,1954-09-30,1988-09-10
231276,Jayesh,Butner,1954-02-27,1985-05-21
231278,LiMin,Papadias,1952-08-08,1986-02-19
231279,Giap,Muntz,1953-10-26,1987-06-01
231280,Weidon,Verhoeff,1954-11-21,1987-08-22
231294,Sven,Brender,1953-10-04,1987-05-04
231307,Thanasis,Claffy,1952-08-18,1988-05-19
231308,Lijie,Boudaillier,1955-09-29,1987-09-20
231315,Subir,Farrar,1953-09-02,1985-08-19
231316,Zhilian,Soloway,1954-08-31,1987-11-30
231333,Kinh,Stroustrup,1954-08-21,1986-01-28
231338,Ennio,Straney,1954-05-30,1986-05-08
231339,Bogdan,Skrikant,1953-06-28,1986-01-26
231341,Kazuhide,Keirsey,1952-07-29,1985-04-22
231344,Ohad,Kalafatis,1955-09-10,1985-09-15
231347,Kiam,Thimonier,1952-03-02,1987-05-03
231367,Shawna,Lubachevsky,1954-07-30,1988-05-15
231372,Khatoun,Koblick,1952-10-10,1985-08-12
231375,Jungsoon,Kushnir,1953-04-05,1988-12-08
231391,Nevio,Atchley,1954-01-21,1987-06-10
231396,Yoshinari,Cannata,1953-03-02,1986-05-02
231401,Fumino,Biran,1953-04-01,1986-02-10
231409,Maya,Thorensen,1954-02-25,1985-02-16
231410,Persi,Sidou,1954-11-16,1986-11-05
231411,Prasadram,Perfilyeva,1955-07-10,1985-07-27
231414,Qingxiang,Camarinopoulos,1955-04-12,1985-10-28
231422,Saeed,Keohane,1955-07-16,1988-11-20
231424,Dayanand,Fortenbacher,1955-05-29,1987-01-22
231425,Danai,DuCasse,1953-10-08,1986-05-11
231430,Quingbo,Kusakabe,1954-03-02,1986-02-04
231431,Anestis,Merle,1953-06-17,1988-02-13
231436,Hironobu,Nannarelli,1955-07-27,1986-08-11
231440,Mariangiola,Lores,1954-09-10,1987-08-21
231456,Tsvetan,Sooriamurthi,1955-02-19,1986-10-17
231461,Aiichiro,Sidje,1952-06-01,1986-06-24
231469,Juyoung,Denos,1953-07-12,1987-12-23
231471,Saeko,Chinin,1954-04-16,1988-01-11
231477,Larisa,Krohm,1953-05-08,1988-12-29
231478,Sumant,Suppi,1952-12-25,1986-10-18
231486,Yefim,Cmelik,1953-07-05,1985-12-26
231490,Etsuo,Clouatre,1955-12-14,1988-06-05
231499,Inderjeet,Perly,1952-10-04,1988-09-09
231515,Boutros,Collette,1954-11-22,1985-05-23
231520,Junichi,Angel,1955-09-24,1988-04-15
231521,Kiam,Koshino,1954-04-28,1985-03-30
231536,Jouni,Wrigley,1954-04-12,1986-09-06
231553,Oksana,Simkin,1953-02-18,1985-11-20
231554,Xiaoshan,Hennings,1955-07-23,1986-12-02
231557,Janche,Griswold,1952-08-08,1985-04-26
231563,Khosrow,Rijckaert,1952-03-31,1985-08-02
231564,Vasilii,Nanard,1954-10-21,1988-08-05
231566,Lillian,Brickell,1955-06-11,1987-11-07
231570,Dietrich,Vecchi,1953-02-28,1987-01-08
231571,Lena,Broomell,1952-10-16,1986-08-01
231583,Szabolcs,Laventhal,1955-08-08,1985-02-05
231586,Teunis,Standera,1953-05-27,1988-04-09
231602,Leaf,Azumi,1953-09-25,1986-01-18
231610,Shakhar,Mattern,1952-06-21,1985-05-14
231611,Moni,Muhlberg,1955-06-21,1986-08-21
231635,Billie,Kalafatis,1953-11-17,1985-03-21
231649,Woody,Hebert,1955-08-16,1986-03-23
231654,Rasiah,Vidal,1955-01-20,1988-01-25
231665,Gita,Cullers,1952-11-28,1988-06-07
231672,Hironobu,Erdi,1954-08-13,1988-09-15
231683,Gil,Diderrich,1953-05-09,1986-07-13
231696,Foong,Silva,1955-03-11,1987-11-12
231702,Sahrah,Vieri,1954-12-22,1986-09-11
231705,Fusako,Feldhoffer,1953-07-21,1986-03-27
231706,Achilleas,Pettey,1954-05-19,1988-04-03
231717,Bedir,Puoti,1952-06-29,1986-07-12
231726,Monique,Haraldson,1954-11-19,1987-02-13
231727,Kazuhito,Luca,1955-02-14,1986-09-30
231735,Sanjeeva,Randi,1955-04-02,1988-08-17
231736,Sverrir,Peternell,1953-02-23,1986-05-19
231740,Kyoichi,Gustavson,1955-06-21,1987-09-01
231746,Jaber,Gist,1952-10-29,1987-12-20
231756,Ronnie,Barreiro,1953-09-09,1987-09-04
231760,Karsten,Auyong,1954-08-09,1986-08-11
231761,Jolita,Taubenfeld,1954-11-03,1987-08-08
231779,Teunis,Stiles,1954-02-28,1988-08-27
231794,Eran,Wuwongse,1953-05-12,1986-11-19
231811,Turgut,Lorcy,1954-03-06,1985-02-21
231815,Marjo,Reinhart,1953-07-29,1986-09-06
231818,Gretta,Hartvigsen,1954-03-21,1988-08-22
231835,Chaoyi,Peyn,1954-02-24,1985-11-07
231838,Kazuhiko,Strandh,1954-02-21,1985-07-06
231847,Geraldo,Pauthner,1955-02-26,1986-12-18
231858,Geoffry,Baez,1954-12-03,1988-06-07
231874,Murthy,Peroz,1953-05-14,1987-11-19
231876,Abdelkader,Akazan,1953-09-20,1986-02-27
231879,Kyoichi,Acton,1953-09-19,1985-03-17
231883,Srinidhi,Heering,1954-05-06,1987-03-24
231887,Yongmin,Petereit,1953-10-06,1986-01-18
231891,Yagil,Ranka,1954-12-03,1987-05-29
231895,Shiv,Hmelo,1954-05-22,1985-09-09
231905,Hugo,Comellas,1952-06-25,1986-08-19
231917,Yuriy,Farrel,1953-09-21,1988-09-08
231918,Ger,Naumovich,1952-12-14,1986-10-10
231919,Sanjit,Lamma,1952-04-06,1987-05-13
231922,Mohammad,Minakawa,1954-04-19,1988-07-29
231929,Adit,Muhlberg,1955-10-09,1987-09-28
231935,Duri,Perry,1954-12-02,1988-01-20
231950,Stella,Marchegay,1955-11-08,1986-04-11
231952,Carrsten,Docker,1954-04-15,1988-10-29
231956,Spyrose,Birjandi,1953-07-26,1986-11-09
231959,Adib,Hatcliff,1952-02-29,1985-04-12
231968,Elrique,Mapelli,1952-09-02,1985-06-18
231978,Somnath,Plesums,1954-06-17,1988-09-30
231994,Hideyuki,Hagimont,1952-07-14,1988-01-07
232001,Katsuyuki,Krychniak,1955-04-05,1985-12-04
232030,Kish,Waleschkowski,1954-07-13,1985-05-24
232031,Zvonko,Alpay,1952-03-31,1987-02-21
232035,Yakichi,Marwedel,1955-09-07,1987-01-04
232037,Chaoyi,Guenter,1954-10-14,1988-08-03
232038,Ennio,Bach,1952-08-04,1985-12-02
232040,Vasiliy,Hoogerwoord,1953-02-25,1986-05-29
232045,Berhard,Goodrum,1955-08-08,1987-12-26
232048,Mabhin,Kandlur,1954-09-08,1986-04-23
232050,Tomoyuki,Weedon,1955-04-25,1985-02-23
232053,Izaskun,Mundy,1953-05-28,1985-02-20
232057,Valter,Candan,1955-07-11,1987-03-12
232058,Shigeichiro,Pehl,1952-03-02,1988-05-10
232067,Abdelwaheb,Rosay,1953-03-11,1985-05-01
232078,Susuma,Beerel,1955-01-01,1986-02-05
232089,Yoshimitsu,Czaja,1955-12-30,1988-11-03
232090,Szabolcs,Gustavson,1952-12-07,1986-05-09
232098,Margareta,Bale,1955-02-14,1987-10-23
232102,Hidekazu,Ramsay,1955-07-27,1986-11-10
232107,Boutros,Baby,1952-02-09,1986-02-11
232112,Houman,Baalen,1955-06-13,1987-12-05
232121,Ayonca,Panwar,1955-02-14,1988-01-09
232126,Mohd,Anandan,1954-01-01,1986-01-16
232127,Jamaludin,Hanabata,1952-09-07,1987-12-30
232134,Malu,Suwa,1955-04-26,1988-01-25
232142,Valter,Merli,1954-07-22,1985-10-16
232147,Manu,Kaiser,1953-03-19,1988-02-29
232154,Kerhong,Steinauer,1953-03-19,1987-06-27
232156,Rafail,Cherinka,1952-02-29,1985-03-07
232170,Sanjay,Fujisaki,1955-11-16,1988-12-11
232184,Persi,Weiland,1954-08-07,1988-12-03
232196,Abdelwaheb,Puppe,1955-03-29,1987-02-16
232201,Weicheng,Baig,1953-11-27,1987-01-15
232203,Shaowei,Pollock,1952-10-24,1985-04-28
232204,Mamdouh,Zastre,1952-04-17,1987-09-08
232211,Demos,Nishimukai,1953-09-04,1986-12-21
232220,Zengping,Hettesheimer,1952-11-13,1988-09-16
232229,Fox,Noriega,1953-03-24,1986-08-06
232230,Gay,Steinauer,1952-02-07,1985-11-24
232238,Piyawadee,Fiutem,1952-11-27,1985-11-15
232243,Manton,Encarnacion,1953-07-22,1988-03-02
232269,Kamran,Szmurlo,1954-11-10,1985-12-02
232276,Berna,Ruemmler,1955-09-15,1986-09-16
232289,Fun,Farrag,1952-09-13,1988-10-25
232294,Arie,Klerer,1952-02-07,1986-05-25
232297,Ghassan,Borstler,1954-01-21,1988-05-01
232298,Bader,Tempesti,1952-09-18,1988-03-02
232313,Raimond,Schiettecatte,1955-04-27,1987-04-29
232328,Uinam,Stanger,1953-07-18,1987-02-15
232332,Thodoros,Msuda,1953-06-05,1988-02-28
232335,Fay,Boguraev,1953-10-05,1988-05-23
232338,Genta,Mahnke,1953-11-10,1985-11-19
232348,Thanasis,Bernick,1952-12-02,1985-05-29
232357,Doowon,Biros,1953-01-16,1988-12-17
232381,Siddarth,Tempesti,1955-07-05,1986-05-26
232382,Shir,Landherr,1954-05-01,1986-06-03
232384,Selwyn,Niizuma,1953-10-28,1988-12-11
232389,Marit,Kumaresan,1953-04-30,1986-07-31
232396,Alejandra,Weisert,1955-05-19,1987-12-02
232416,Tokuyasu,Binkley,1954-08-23,1988-03-18
232423,Szabolcs,Baezner,1953-07-30,1987-10-06
232436,Morrie,Stemann,1954-11-05,1985-09-29
232437,Kasturi,Douceur,1953-06-27,1986-12-12
232438,Demos,Polupanov,1953-08-03,1986-09-24
232440,Ottavia,Ressouche,1955-08-21,1986-07-29
232446,Chirstian,Siepmann,1953-07-12,1988-08-28
232466,Weidon,Perri,1954-07-20,1986-03-24
232485,Margo,Denti,1952-07-08,1986-07-04
232508,Kankanahalli,Brickell,1955-01-26,1985-03-19
232521,Roddy,Argence,1954-05-27,1987-11-01
232524,Tianruo,Famili,1953-10-23,1987-12-15
232526,Stepehn,Bernick,1954-01-02,1988-03-02
232528,Satyanarayana,Ramsay,1953-10-21,1988-07-15
232543,Moni,Masada,1953-06-15,1987-10-27
232545,Mani,Vanwelkenhuysen,1954-01-27,1987-09-30
232546,Utpal,Ratzlaff,1952-09-21,1987-08-11
232559,Ramya,Vernadat,1952-02-19,1986-08-12
232561,Elliott,Lamparter,1955-08-30,1988-01-08
232564,Vishu,Trachtenberg,1952-05-08,1988-10-26
232569,Boalin,Benzaken,1954-07-23,1986-08-18
232587,Sreenivas,Weedon,1955-11-10,1987-09-25
232592,Chuanti,Lienhardt,1955-02-06,1987-08-09
232596,Zvonko,Percebois,1953-02-26,1987-01-14
232597,Weiye,Butner,1953-04-24,1986-07-12
232599,Haldon,Kropf,1952-11-30,1987-03-19
232601,Claude,Honglei,1955-05-29,1988-01-03
232613,Uwe,Butner,1952-09-03,1988-01-12
232617,Kamran,Guerreiro,1955-09-14,1985-07-23
232620,Arne,Rabejac,1955-05-19,1985-02-28
232623,Guther,Linares,1954-01-31,1987-11-24
232626,Behnaam,Codenie,1954-11-15,1985-12-22
232632,Brewster,Radhakrishnan,1952-09-06,1985-08-29
232635,Yefim,Pell,1952-07-13,1987-11-10
232636,Duro,Peha,1954-06-14,1985-06-18
232638,Morrie,Morris,1955-08-10,1986-12-07
232677,Arvind,Orlowski,1954-12-24,1985-03-05
232679,Lijie,Baca,1953-10-23,1986-05-20
232681,Florina,Heering,1955-06-11,1986-01-03
232684,Hyuckchul,Hockney,1954-11-25,1985-03-31
232686,Kazuhiko,Akiyama,1955-03-05,1985-05-30
232690,Mikhail,Ranon,1952-02-22,1986-01-26
232691,Rutger,Brookner,1952-03-04,1987-03-02
232692,Yakichi,Copas,1955-01-16,1985-07-13
232694,Diederik,Pintelas,1955-05-16,1987-09-15
232711,Palash,Vitiello,1954-08-11,1985-03-05
232716,Manu,Bruckman,1953-04-02,1986-11-30
232722,Mitchel,Srimani,1954-11-12,1988-03-13
232727,Sastry,Jonsson,1954-09-25,1986-05-01
232748,Zorica,Ernst,1955-11-24,1987-10-30
232750,Fumitaka,Majewski,1953-09-10,1987-04-12
232753,Tadanori,Sudbeck,1953-11-09,1985-04-09
232758,Jeong,Kisuki,1954-11-19,1987-02-23
232767,Guenter,Pollacia,1953-02-15,1986-01-15
232801,Krassimir,Legleitner,1952-06-05,1985-02-17
232802,Branimir,Riesenhuber,1953-02-24,1986-08-12
232806,Owen,Demizu,1954-07-29,1988-02-07
232808,Uriel,Ghalwash,1955-09-03,1987-02-12
232811,Jinxi,Shanbhogue,1954-05-27,1988-10-02
232813,Chandrasekaran,Breugel,1952-10-27,1985-11-29
232817,Gio,Garigliano,1953-08-29,1985-10-31
232818,Sreenivas,Peck,1952-10-14,1988-10-30
232834,Chinhyun,Poehlman,1952-12-07,1987-11-01
232856,Filipp,Gulik,1952-07-16,1985-06-26
232857,Ebbe,Swiss,1952-07-20,1987-12-04
232860,Mansur,Marrakchi,1952-11-27,1985-05-28
232868,Tua,Suri,1955-05-24,1985-08-27
232878,Xinyu,Peroz,1954-10-02,1988-05-23
232880,Uli,Reutenauer,1953-08-22,1986-12-21
232881,Youjian,Emmerich,1952-07-26,1985-09-30
232882,Zhigen,Pepe,1953-10-11,1986-10-12
232883,Gita,Lorie,1955-01-17,1987-12-22
232888,Ennio,Comellas,1955-03-06,1985-07-17
232890,Alair,Herath,1955-07-26,1986-03-13
232893,Arif,Leonhardt,1952-12-18,1986-06-19
232897,Toney,Douceur,1955-04-15,1986-10-15
232907,Bernd,Christ,1953-02-26,1986-12-06
232911,Marin,Borstler,1954-09-03,1987-02-14
232918,Mayuko,Bultermann,1955-01-24,1988-02-22
232921,Ugo,Ravishankar,1955-01-29,1988-09-15
232933,Keung,Solovay,1954-10-28,1987-12-23
232947,Noritoshi,Meriste,1953-09-18,1985-08-22
232951,Jianhua,Weedon,1954-03-31,1985-02-18
232968,Duri,Genther,1954-10-12,1985-02-09
232977,Perla,Chenney,1955-02-28,1988-08-15
232982,Supot,Etalle,1955-07-14,1988-01-07
232995,Jixiang,Billawala,1955-06-06,1986-04-30
233010,Nirmal,Khamsi,1954-07-29,1985-02-08
233012,Yuchang,Reistad,1953-03-27,1985-11-27
233022,Adam,Bisiani,1952-10-21,1988-05-28
233030,Abdulah,Businaro,1954-03-04,1986-10-27
233040,Terresa,Weedon,1952-06-15,1986-01-13
233048,Sailaja,Waterhouse,1955-03-28,1988-03-22
233056,Zhenhua,Yoshimura,1955-11-13,1987-07-18
233071,LiMin,Crouzet,1952-07-15,1988-09-17
233077,JoAnna,Georgatos,1952-03-14,1985-03-31
233079,Genta,Stranks,1952-09-28,1988-02-10
233080,Marsha,Frezza,1953-04-21,1986-01-31
233097,Djenana,Olano,1955-07-04,1988-04-14
233099,Geraldo,Garigliano,1955-08-10,1987-01-18
233102,Zhilian,Garigliano,1955-02-13,1986-10-26
233115,Felicidad,Middleton,1954-04-21,1987-01-22
233118,Fusako,Otillio,1952-03-13,1987-01-22
233121,Lucian,Norsworthy,1954-06-10,1986-11-03
233126,Geoff,Kranzdorf,1953-12-02,1986-07-25
233136,Kauko,Ruther,1955-04-05,1986-03-08
233147,Yishai,Teitelbaum,1954-10-16,1988-10-16
233155,Xinan,Brookner,1954-07-21,1986-07-12
233163,Jayson,Ginneken,1955-10-04,1985-05-13
233165,Mohan,Crooks,1953-07-24,1988-07-13
233187,Lunjin,Czaja,1953-11-22,1986-10-21
233194,Masaki,Taneja,1953-05-10,1985-04-17
233196,Masoud,Bottner,1952-09-08,1988-01-04
233212,Kazuhiro,Yurov,1952-02-13,1987-01-12
233222,Kwangjo,Bugrara,1953-07-31,1985-08-31
233244,Sibyl,Baik,1952-06-09,1986-05-02
233250,Jayson,Hoogerwoord,1954-10-07,1986-06-24
233253,Kyoichi,Merli,1953-07-29,1988-11-21
233257,Mikhail,Waeselynck,1952-12-15,1985-03-29
233272,Trygve,Teitelbaum,1952-06-01,1988-03-05
233278,Berto,Eiron,1952-08-02,1988-06-07
233284,Isamu,Cannane,1955-08-17,1985-09-24
233314,Karoline,Luby,1954-07-19,1986-09-22
233330,Shuji,Spelt,1953-01-17,1988-09-06
233335,Vitaly,Madeira,1953-12-16,1986-06-18
233341,Serge,Lienhardt,1952-03-06,1988-12-04
233346,Serenella,Oehlmann,1953-03-08,1985-06-05
233354,Mingzeng,Bernick,1955-11-04,1986-03-09
233364,Yefim,Underwood,1955-03-11,1986-06-26
233366,Sajjad,Kieras,1953-06-21,1987-05-16
233375,Chrisa,Comte,1953-09-13,1987-01-27
233385,Georgi,Kulisch,1952-03-23,1985-02-09
233388,Aluzio,Wendorf,1954-02-14,1987-09-24
233391,Eldridge,Preusig,1955-02-28,1986-08-06
233400,Vatsa,Rothenberg,1954-05-15,1986-07-06
233410,Munehiko,Kalsbeek,1955-06-10,1988-12-15
233429,Marjo,Kranzdorf,1953-01-02,1986-10-31
233431,Jingling,Flowers,1953-06-28,1987-11-10
233434,Vivian,Kinley,1952-11-24,1986-07-10
233443,Satosi,Barvinok,1955-10-21,1985-07-31
233451,Tommaso,Murrill,1953-04-01,1987-08-22
233455,Adin,Rousseau,1953-07-01,1988-08-11
233464,Hsiangchu,Bach,1952-09-16,1987-07-14
233465,Hongzue,Birke,1954-02-22,1988-11-06
233481,Nectarios,Talmon,1954-10-23,1987-04-13
233484,Fatemeh,Segond,1954-07-22,1986-03-25
233489,Chaosheng,Kopetz,1954-01-28,1987-06-02
233494,Basem,Chartres,1952-04-16,1985-05-27
233498,Snehasis,Eterovic,1954-10-10,1985-09-16
233518,Utpal,Conry,1955-10-11,1988-08-16
233520,Magdalena,Ghazalie,1954-05-19,1988-07-11
233523,Shaowen,Lorcy,1954-01-25,1985-03-11
233526,Yuchang,Comyn,1954-07-09,1988-03-13
233527,Chenye,Woycyznski,1954-01-19,1986-09-29
233531,Along,Cullers,1953-08-30,1987-06-24
233538,Sasan,Delgrossi,1954-09-25,1985-03-19
233539,Sumant,Rossi,1952-06-19,1986-03-27
233541,Amalendu,Ecklund,1952-05-01,1986-01-02
233547,Masali,Dichev,1954-08-07,1986-02-02
233557,Boutros,Benveniste,1954-08-12,1985-04-24
233570,Jessie,Sridhar,1955-01-09,1986-10-05
233588,Gill,Genin,1952-05-30,1988-09-27
233591,Fox,Lunn,1953-10-28,1986-12-31
233594,Xiahua,Yamaashi,1955-09-13,1986-03-24
233602,Ulf,Aloia,1952-09-02,1985-04-30
233610,Mabo,Litzler,1952-05-23,1987-08-08
233612,Shigeo,Birta,1955-03-04,1985-11-10
233613,Nigel,Masand,1952-12-31,1985-04-07
233647,Salvador,Thummel,1952-11-26,1986-02-07
233649,Fumiya,Gustavson,1954-05-16,1988-02-01
233652,Hatim,Auria,1955-06-01,1985-02-07
233653,Neelam,Chachaty,1955-07-21,1986-09-15
233659,Chenye,Swick,1953-01-01,1986-05-16
233681,Adam,Fontet,1952-04-11,1988-06-13
233687,Faiza,Veldwijk,1953-10-19,1985-06-03
233701,Shen,Nollmann,1952-05-10,1986-09-28
233706,Lansing,Mawatari,1955-04-11,1988-04-04
233738,Candida,Mayerwieser,1952-12-29,1986-06-15
233745,Brendon,Schapire,1954-11-27,1986-11-16
233746,Janche,Yemenis,1955-07-22,1986-12-23
233749,Charlene,Beausoleil,1954-08-15,1986-08-17
233750,Satosi,Sadowski,1953-02-21,1988-11-26
233766,Yuuichi,Piazza,1955-11-10,1985-04-27
233770,Moheb,Huxford,1954-04-24,1988-03-12
233771,Sumant,Rathonyi,1954-08-28,1988-12-01
233783,Tse,Orlowska,1952-12-31,1986-08-21
233791,Hideyuki,Zhiwei,1953-11-20,1985-06-19
233798,Pranas,Feinberg,1955-03-19,1986-08-08
233800,Stepehn,Vingron,1955-01-29,1986-05-03
233810,Stevo,Peltason,1953-04-15,1988-08-16
233820,Charmane,Pettis,1954-11-16,1988-08-03
233821,Lubomir,Salvesen,1955-11-22,1985-04-17
233822,Nathan,Mitchem,1954-01-02,1985-11-26
233828,Sariel,Vecchi,1953-12-01,1987-03-03
233834,Guiseppe,Mayerwieser,1953-05-21,1988-02-12
233835,Vincent,Onuegbe,1955-05-25,1986-08-16
233837,Filipp,Luef,1954-09-15,1987-10-11
233858,Irena,Nivat,1952-04-27,1986-07-06
233878,Shigenori,Vanwelkenhuysen,1955-05-08,1986-03-15
233882,Chinhyun,Tempesti,1955-05-01,1988-12-28
233892,Tiina,Siochi,1954-09-11,1986-08-29
233899,Shan,Horswill,1955-02-23,1988-11-03
233901,Chenye,Narahari,1955-12-05,1986-07-09
233930,Gina,Quadeer,1955-02-06,1988-01-02
233934,Nimmagadda,Hanabata,1953-11-25,1985-11-03
233940,Visit,Khalil,1953-02-03,1986-06-24
233943,Seongbae,Theuretzbacher,1952-10-30,1985-11-11
233951,Anestis,Hiraishi,1953-09-11,1985-11-14
233953,Mona,Lindqvist,1955-10-21,1988-11-14
233958,Toney,Magliocco,1952-11-21,1986-07-31
233964,Luise,Merle,1954-04-23,1986-11-17
233966,Shimshon,Albarhamtoshy,1955-08-25,1985-07-30
233975,Werner,Leuchs,1955-06-16,1988-02-24
233981,Angel,Francisci,1952-06-28,1985-11-05
234004,Neelam,Marrevee,1953-09-17,1986-01-28
234007,Babette,Oskamp,1954-10-05,1988-02-21
234014,Yuqun,Schoegge,1952-08-23,1987-08-09
234015,Uwe,Hiltgen,1953-08-21,1987-12-31
234016,Katsuo,Sewelson,1954-05-28,1985-08-10
234024,Yuqun,Ventosa,1953-12-07,1986-05-07
234025,Uta,Boyle,1952-11-07,1987-12-08
234031,Xudong,Hitomi,1953-01-19,1986-05-11
234045,Gift,Zschoche,1954-01-05,1986-01-24
234046,Guadalupe,Valtorta,1955-06-02,1987-05-24
234054,Janche,Cronan,1954-10-03,1988-12-09
234056,Udaiprakash,Perng,1953-06-30,1988-05-05
234066,Pranay,Haddadi,1952-03-13,1985-12-20
234084,Rance,Viele,1952-08-16,1986-04-27
