first_name,last_name,birth_date,hire_date
Heather,Malinowski,1/1/1953,6/25/1988
IEEE,Hegner,6/11/1952,11/4/1987
Ipke,Halevi,4/26/1954,8/21/1987
Thodoros,Bain,9/18/1954,10/31/1988
Herbert,Hasham,7/25/1954,1/31/1986
Soenke,Serra,12/21/1954,6/28/1987
Ennio,Lorcy,10/12/1955,8/2/1985
Karlis,Feinberg,3/30/1955,1/22/1986
Atreyi,Erdmenger,10/8/1952,5/9/1986
Deborah,Hopewell,10/24/1955,5/14/1986
Uzi,Makinen,8/6/1952,2/6/1988
Odinaldo,Baaz,1/15/1955,12/15/1988
Sanjay,Danlos,12/26/1954,10/9/1986
Tomofumi,Chimia,7/24/1952,9/18/1988
Gunilla,Alencar,3/27/1952,10/22/1987
Gio,Kinley,1/8/1954,9/27/1987
Soenke,Michaeli,6/1/1953,5/31/1988
Nidapan,Beutelspacher,3/2/1953,2/3/1987
Guiseppe,Trumbly,6/28/1954,4/8/1985
Yongmao,Awdeh,6/27/1954,5/4/1985
Radhika,Hainaut,7/2/1954,6/5/1986
Siamak,Maierhofer,3/30/1955,8/15/1985
Debaprosad,Lamma,11/8/1953,8/7/1987
Mitchel,Marciano,8/16/1955,3/2/1985
Goa,Suwa,1/30/1955,5/9/1987
Susuma,Lubachevsky,3/17/1953,9/18/1988
Brigham,Babu,10/6/1952,11/15/1985
Kirk,Lorys,5/6/1955,3/6/1988
Kerryn,Ozeri,2/5/1953,2/5/1985
Subhrajyoti,Mikschl,2/13/1955,7/26/1986
Stein,Fortenbacher,11/29/1955,9/10/1988
Mona,Comte,3/30/1952,3/30/1986
Make,Riesenhuber,3/20/1955,10/20/1986
Edwin,Ghalwash,6/19/1953,6/29/1985
Limsoon,Macedo,7/23/1955,2/2/1985
Sajjan,Coullard,12/24/1952,5/20/1988
Takahito,Zweizig,12/6/1952,3/1/1985
Val,Kropf,10/31/1954,8/26/1988
Udo,Bernini,12/15/1954,8/25/1985
Khaled,Rathonyi,6/29/1954,1/27/1986
Tomokazu,Gips,3/3/1952,9/8/1986
Shaunak,Riexinger,9/19/1955,12/4/1986
Bokyung,Baba,2/28/1955,2/7/1987
Jinxi,Menyhert,4/30/1952,9/1/1985
Jessie,Vitiello,8/31/1952,3/6/1987
Oldrich,Mapelli,4/11/1955,12/30/1987
Sudhanshu,Gulak,4/10/1952,8/10/1987
Aruna,Velasco,7/30/1955,11/16/1987
Basim,Cyne,6/10/1952,5/13/1987
Eric,Danley,10/25/1953,9/17/1987
Arnould,Wursthorn,8/21/1953,9/30/1988
Thanasis,Dratva,12/9/1952,3/11/1985
Stepehn,Veevers,7/31/1954,11/5/1987
Paloma,Pluym,3/2/1952,8/28/1985
Ulises,Erol,8/29/1954,3/19/1988
Unal,Quittner,10/6/1955,10/23/1985
Tsz,Pusterhofer,12/29/1955,5/7/1985
Kamakshi,Senzako,5/7/1954,3/16/1988
Sadegh,Panwar,11/6/1954,10/2/1986
Jinya,Hiraishi,1/22/1954,8/27/1985
Mayumi,Pouyioutas,8/2/1954,5/20/1986
Khoa,Papastamatiou,9/11/1953,1/31/1988
Mantis,Angelopoulos,8/17/1953,1/14/1987
Kristen,Salverda,3/13/1955,7/29/1986
Tesuro,Verhoeff,11/23/1952,2/9/1988
Xinglin,Panangaden,7/20/1954,8/5/1985
Shimshon,Portugali,3/21/1952,5/21/1986
Zvonko,Casley,10/18/1955,11/11/1985
Sungwon,Emmart,2/18/1954,2/3/1986
Hsiangchu,Hagimont,3/17/1952,7/15/1985
Shushma,Middleton,11/2/1953,5/29/1985
Piyush,Haumacher,3/7/1954,8/10/1987
Magy,Vigier,4/28/1952,12/12/1987
Geraldo,Suri,11/30/1954,8/21/1988
Kerryn,Luit,12/5/1952,7/11/1985
Bezalel,Colorni,9/2/1955,9/1/1988
Tetsushi,Erni,3/28/1953,3/9/1986
Giao,Engberts,10/20/1952,10/22/1988
Roded,Piveteau,10/23/1954,7/23/1988
Tesuya,Shumilov,10/16/1954,3/16/1985
Saeko,Rebaine,12/4/1954,11/24/1985
Atilio,Stentiford,9/6/1955,6/25/1988
Parto,Perelgut,2/15/1955,4/28/1987
Michaela,Oxenboll,3/27/1952,2/6/1986
Jaques,Cichocki,4/30/1952,10/7/1985
Kazuyasu,Rouquie,8/27/1953,9/17/1987
Zengping,Poulakidas,5/17/1954,9/24/1987
Rildo,Rabejac,10/2/1953,9/21/1988
Keiichiro,Kushner,11/9/1954,1/29/1987
Geoffrey,Pezzoli,4/14/1954,10/18/1985
Pradeep,Kawashima,3/6/1952,4/25/1988
Gila,Zhiwei,11/25/1952,7/2/1986
Manu,Marquardt,10/24/1954,7/29/1988
Godehard,Parhami,6/21/1954,3/2/1986
Charlene,Vitiello,8/5/1955,3/3/1985
Qunsheng,Marchegay,8/4/1954,9/9/1988
Zsolt,Pagter,1/2/1955,9/10/1985
Lena,Bale,8/21/1952,10/11/1987
Tesuya,Schlumberger,2/19/1953,6/12/1985
Petter,Hoppenstand,2/9/1952,6/20/1987
Heon,Scallan,10/6/1955,2/22/1987
Indrajit,Kermarrec,11/7/1955,10/3/1987
Peternela,Matzen,7/12/1953,7/24/1986
Tamiya,Taubenfeld,6/15/1952,5/18/1988
Emdad,Peac,3/30/1954,1/15/1987
Moheb,Ranft,6/4/1953,3/13/1986
Krisda,Bade,8/18/1952,12/9/1986
Tadahiro,Melski,10/24/1955,10/2/1988
Alper,Lammel,6/27/1953,1/20/1986
DeForest,Keohane,4/23/1954,5/22/1986
Chuanyi,Serot,6/10/1953,8/21/1987
Odinaldo,Itzigehl,9/7/1952,10/31/1985
Hatsukazu,Taubman,12/17/1954,9/27/1987
Hidde,Stamatiou,1/1/1954,12/4/1987
Muzhong,Murthy,7/24/1954,9/13/1987
Gill,Delgrossi,11/12/1952,12/13/1986
Hitofumi,Valette,3/17/1954,1/8/1986
Toshimo,Madeira,12/11/1953,7/7/1985
Kazuhiko,Denny,3/4/1955,12/4/1985
Xiaobin,Coors,7/4/1954,7/17/1988
Hyuncheol,Soloway,2/18/1954,11/20/1987
Stevo,Merey,3/19/1953,8/6/1985
Margo,McAlpine,9/11/1955,3/17/1988
Ziyad,Bhattacharjee,8/30/1954,11/12/1985
Kwee,Godskesen,3/19/1954,8/13/1987
Yechiam,Rattan,2/22/1954,6/6/1988
Luise,Basart,7/30/1955,2/5/1988
Gritta,Angelopoulos,10/14/1955,9/6/1986
Debaprosad,Tyugu,8/23/1954,3/10/1988
Adamantios,Vickson,11/6/1952,2/5/1988
Kiyomitsu,Sidou,12/31/1952,9/9/1985
Shirish,Rosiles,1/24/1953,7/21/1986
Kristof,Danecki,3/11/1955,11/10/1985
Jeane,Baik,2/21/1952,11/1/1986
Arunas,Hofstetter,10/16/1954,8/21/1985
Pradeep,Simmen,7/27/1952,6/12/1988
Jessie,Varman,7/13/1953,11/6/1987
Emran,Dechter,7/5/1952,2/1/1988
Gennady,Highland,3/4/1952,9/27/1985
Zorica,Siepmann,6/5/1955,12/3/1986
Freyja,Isaac,9/9/1955,9/15/1987
Tonny,Burnard,2/12/1953,2/11/1985
Chirstian,Dratva,9/20/1953,7/24/1988
Nobuyoshi,Fioravanti,2/10/1953,7/6/1987
Peternela,Lakshmanan,12/10/1953,8/27/1987
Guadalupe,Iisaka,11/1/1952,10/20/1987
Sarita,Tsukuda,11/21/1954,2/6/1986
Abdelghani,Birta,12/8/1953,11/14/1988
Rosalie,Koyama,4/28/1952,2/15/1988
Gritta,Rassart,9/30/1954,9/10/1988
Jayesh,Butner,2/27/1954,5/21/1985
LiMin,Papadias,8/8/1952,2/19/1986
Giap,Muntz,10/26/1953,6/1/1987
Weidon,Verhoeff,11/21/1954,8/22/1987
Sven,Brender,10/4/1953,5/4/1987
Thanasis,Claffy,8/18/1952,5/19/1988
Lijie,Boudaillier,9/29/1955,9/20/1987
Subir,Farrar,9/2/1953,8/19/1985
Zhilian,Soloway,8/31/1954,11/30/1987
Kinh,Stroustrup,8/21/1954,1/28/1986
Ennio,Straney,5/30/1954,5/8/1986
Bogdan,Skrikant,6/28/1953,1/26/1986
Kazuhide,Keirsey,7/29/1952,4/22/1985
Ohad,Kalafatis,9/10/1955,9/15/1985
Kiam,Thimonier,3/2/1952,5/3/1987
Shawna,Lubachevsky,7/30/1954,5/15/1988
Khatoun,Koblick,10/10/1952,8/12/1985
Jungsoon,Kushnir,4/5/1953,12/8/1988
Nevio,Atchley,1/21/1954,6/10/1987
Yoshinari,Cannata,3/2/1953,5/2/1986
Fumino,Biran,4/1/1953,2/10/1986
Maya,Thorensen,2/25/1954,2/16/1985
Persi,Sidou,11/16/1954,11/5/1986
Prasadram,Perfilyeva,7/10/1955,7/27/1985
Qingxiang,Camarinopoulos,4/12/1955,10/28/1985
Saeed,Keohane,7/16/1955,11/20/1988
Dayanand,Fortenbacher,5/29/1955,1/22/1987
Danai,DuCasse,10/8/1953,5/11/1986
Quingbo,Kusakabe,3/2/1954,2/4/1986
Anestis,Merle,6/17/1953,2/13/1988
Hironobu,Nannarelli,7/27/1955,8/11/1986
Mariangiola,Lores,9/10/1954,8/21/1987
Tsvetan,Sooriamurthi,2/19/1955,10/17/1986
Aiichiro,Sidje,6/1/1952,6/24/1986
Juyoung,Denos,7/12/1953,12/23/1987
Saeko,Chinin,4/16/1954,1/11/1988
Larisa,Krohm,5/8/1953,12/29/1988
Sumant,Suppi,12/25/1952,10/18/1986
Yefim,Cmelik,7/5/1953,12/26/1985
Etsuo,Clouatre,12/14/1955,6/5/1988
Inderjeet,Perly,10/4/1952,9/9/1988
Boutros,Collette,11/22/1954,5/23/1985
Junichi,Angel,9/24/1955,4/15/1988
Kiam,Koshino,4/28/1954,3/30/1985
Jouni,Wrigley,4/12/1954,9/6/1986
Oksana,Simkin,2/18/1953,11/20/1985
Xiaoshan,Hennings,7/23/1955,12/2/1986
Janche,Griswold,8/8/1952,4/26/1985
Khosrow,Rijckaert,3/31/1952,8/2/1985
Vasilii,Nanard,10/21/1954,8/5/1988
Lillian,Brickell,6/11/1955,11/7/1987
Dietrich,Vecchi,2/28/1953,1/8/1987
Lena,Broomell,10/16/1952,8/1/1986
Szabolcs,Laventhal,8/8/1955,2/5/1985
Teunis,Standera,5/27/1953,4/9/1988
Leaf,Azumi,9/25/1953,1/18/1986
Shakhar,Mattern,6/21/1952,5/14/1985
Moni,Muhlberg,6/21/1955,8/21/1986
Billie,Kalafatis,11/17/1953,3/21/1985
Woody,Hebert,8/16/1955,3/23/1986
Rasiah,Vidal,1/20/1955,1/25/1988
Gita,Cullers,11/28/1952,6/7/1988
Hironobu,Erdi,8/13/1954,9/15/1988
Gil,Diderrich,5/9/1953,7/13/1986
Foong,Silva,3/11/1955,11/12/1987
Sahrah,Vieri,12/22/1954,9/11/1986
Fusako,Feldhoffer,7/21/1953,3/27/1986
Achilleas,Pettey,5/19/1954,4/3/1988
Bedir,Puoti,6/29/1952,7/12/1986
Monique,Haraldson,11/19/1954,2/13/1987
Kazuhito,Luca,2/14/1955,9/30/1986
Sanjeeva,Randi,4/2/1955,8/17/1988
Sverrir,Peternell,2/23/1953,5/19/1986
Kyoichi,Gustavson,6/21/1955,9/1/1987
Jaber,Gist,10/29/1952,12/20/1987
Ronnie,Barreiro,9/9/1953,9/4/1987
Karsten,Auyong,8/9/1954,8/11/1986
Jolita,Taubenfeld,11/3/1954,8/8/1987
Teunis,Stiles,2/28/1954,8/27/1988
Eran,Wuwongse,5/12/1953,11/19/1986
Turgut,Lorcy,3/6/1954,2/21/1985
Marjo,Reinhart,7/29/1953,9/6/1986
Gretta,Hartvigsen,3/21/1954,8/22/1988
Chaoyi,Peyn,2/24/1954,11/7/1985
Kazuhiko,Strandh,2/21/1954,7/6/1985
Geraldo,Pauthner,2/26/1955,12/18/1986
Geoffry,Baez,12/3/1954,6/7/1988
Murthy,Peroz,5/14/1953,11/19/1987
Abdelkader,Akazan,9/20/1953,2/27/1986
Kyoichi,Acton,9/19/1953,3/17/1985
Srinidhi,Heering,5/6/1954,3/24/1987
Yongmin,Petereit,10/6/1953,1/18/1986
Yagil,Ranka,12/3/1954,5/29/1987
Shiv,Hmelo,5/22/1954,9/9/1985
Hugo,Comellas,6/25/1952,8/19/1986
Yuriy,Farrel,9/21/1953,9/8/1988
Ger,Naumovich,12/14/1952,10/10/1986
Sanjit,Lamma,4/6/1952,5/13/1987
Mohammad,Minakawa,4/19/1954,7/29/1988
Adit,Muhlberg,10/9/1955,9/28/1987
Duri,Perry,12/2/1954,1/20/1988
Stella,Marchegay,11/8/1955,4/11/1986
Carrsten,Docker,4/15/1954,10/29/1988
Spyrose,Birjandi,7/26/1953,11/9/1986
Adib,Hatcliff,2/29/1952,4/12/1985
Elrique,Mapelli,9/2/1952,6/18/1985
Somnath,Plesums,6/17/1954,9/30/1988
Hideyuki,Hagimont,7/14/1952,1/7/1988
Katsuyuki,Krychniak,4/5/1955,12/4/1985
Kish,Waleschkowski,7/13/1954,5/24/1985
Zvonko,Alpay,3/31/1952,2/21/1987
Yakichi,Marwedel,9/7/1955,1/4/1987
Chaoyi,Guenter,10/14/1954,8/3/1988
Ennio,Bach,8/4/1952,12/2/1985
Vasiliy,Hoogerwoord,2/25/1953,5/29/1986
Berhard,Goodrum,8/8/1955,12/26/1987
Mabhin,Kandlur,9/8/1954,4/23/1986
Tomoyuki,Weedon,4/25/1955,2/23/1985
Izaskun,Mundy,5/28/1953,2/20/1985
Valter,Candan,7/11/1955,3/12/1987
Shigeichiro,Pehl,3/2/1952,5/10/1988
Abdelwaheb,Rosay,3/11/1953,5/1/1985
Susuma,Beerel,1/1/1955,2/5/1986
Yoshimitsu,Czaja,12/30/1955,11/3/1988
Szabolcs,Gustavson,12/7/1952,5/9/1986
Margareta,Bale,2/14/1955,10/23/1987
Hidekazu,Ramsay,7/27/1955,11/10/1986
Boutros,Baby,2/9/1952,2/11/1986
Houman,Baalen,6/13/1955,12/5/1987
Ayonca,Panwar,2/14/1955,1/9/1988
Mohd,Anandan,1/1/1954,1/16/1986
Jamaludin,Hanabata,9/7/1952,12/30/1987
Malu,Suwa,4/26/1955,1/25/1988
Valter,Merli,7/22/1954,10/16/1985
Manu,Kaiser,3/19/1953,2/29/1988
Kerhong,Steinauer,3/19/1953,6/27/1987
Rafail,Cherinka,2/29/1952,3/7/1985
Sanjay,Fujisaki,11/16/1955,12/11/1988
Persi,Weiland,8/7/1954,12/3/1988
Abdelwaheb,Puppe,3/29/1955,2/16/1987
Weicheng,Baig,11/27/1953,1/15/1987
Shaowei,Pollock,10/24/1952,4/28/1985
Mamdouh,Zastre,4/17/1952,9/8/1987
Demos,Nishimukai,9/4/1953,12/21/1986
Zengping,Hettesheimer,11/13/1952,9/16/1988
Fox,Noriega,3/24/1953,8/6/1986
Gay,Steinauer,2/7/1952,11/24/1985
Piyawadee,Fiutem,11/27/1952,11/15/1985
Manton,Encarnacion,7/22/1953,3/2/1988
Kamran,Szmurlo,11/10/1954,12/2/1985
Berna,Ruemmler,9/15/1955,9/16/1986
Fun,Farrag,9/13/1952,10/25/1988
Arie,Klerer,2/7/1952,5/25/1986
Ghassan,Borstler,1/21/1954,5/1/1988
Bader,Tempesti,9/18/1952,3/2/1988
Raimond,Schiettecatte,4/27/1955,4/29/1987
Uinam,Stanger,7/18/1953,2/15/1987
Thodoros,Msuda,6/5/1953,2/28/1988
Fay,Boguraev,10/5/1953,5/23/1988
Genta,Mahnke,11/10/1953,11/19/1985
Thanasis,Bernick,12/2/1952,5/29/1985
Doowon,Biros,1/16/1953,12/17/1988
Siddarth,Tempesti,7/5/1955,5/26/1986
Shir,Landherr,5/1/1954,6/3/1986
Selwyn,Niizuma,10/28/1953,12/11/1988
Marit,Kumaresan,4/30/1953,7/31/1986
Alejandra,Weisert,5/19/1955,12/2/1987
Tokuyasu,Binkley,8/23/1954,3/18/1988
Szabolcs,Baezner,7/30/1953,10/6/1987
Morrie,Stemann,11/5/1954,9/29/1985
Kasturi,Douceur,6/27/1953,12/12/1986
Demos,Polupanov,8/3/1953,9/24/1986
Ottavia,Ressouche,8/21/1955,7/29/1986
Chirstian,Siepmann,7/12/1953,8/28/1988
Weidon,Perri,7/20/1954,3/24/1986
Margo,Denti,7/8/1952,7/4/1986
Kankanahalli,Brickell,1/26/1955,3/19/1985
Roddy,Argence,5/27/1954,11/1/1987
Tianruo,Famili,10/23/1953,12/15/1987
Stepehn,Bernick,1/2/1954,3/2/1988
Satyanarayana,Ramsay,10/21/1953,7/15/1988
Moni,Masada,6/15/1953,10/27/1987
Mani,Vanwelkenhuysen,1/27/1954,9/30/1987
Utpal,Ratzlaff,9/21/1952,8/11/1987
Ramya,Vernadat,2/19/1952,8/12/1986
Elliott,Lamparter,8/30/1955,1/8/1988
Vishu,Trachtenberg,5/8/1952,10/26/1988
Boalin,Benzaken,7/23/1954,8/18/1986
Sreenivas,Weedon,11/10/1955,9/25/1987
Chuanti,Lienhardt,2/6/1955,8/9/1987
Zvonko,Percebois,2/26/1953,1/14/1987
Weiye,Butner,4/24/1953,7/12/1986
Haldon,Kropf,11/30/1952,3/19/1987
Claude,Honglei,5/29/1955,1/3/1988
Uwe,Butner,9/3/1952,1/12/1988
Kamran,Guerreiro,9/14/1955,7/23/1985
Arne,Rabejac,5/19/1955,2/28/1985
Guther,Linares,1/31/1954,11/24/1987
Behnaam,Codenie,11/15/1954,12/22/1985
Brewster,Radhakrishnan,9/6/1952,8/29/1985
Yefim,Pell,7/13/1952,11/10/1987
Duro,Peha,6/14/1954,6/18/1985
Morrie,Morris,8/10/1955,12/7/1986
Arvind,Orlowski,12/24/1954,3/5/1985
Lijie,Baca,10/23/1953,5/20/1986
Florina,Heering,6/11/1955,1/3/1986
Hyuckchul,Hockney,11/25/1954,3/31/1985
Kazuhiko,Akiyama,3/5/1955,5/30/1985
Mikhail,Ranon,2/22/1952,1/26/1986
Rutger,Brookner,3/4/1952,3/2/1987
Yakichi,Copas,1/16/1955,7/13/1985
Diederik,Pintelas,5/16/1955,9/15/1987
Palash,Vitiello,8/11/1954,3/5/1985
Manu,Bruckman,4/2/1953,11/30/1986
Mitchel,Srimani,11/12/1954,3/13/1988
Sastry,Jonsson,9/25/1954,5/1/1986
Zorica,Ernst,11/24/1955,10/30/1987
Fumitaka,Majewski,9/10/1953,4/12/1987
Tadanori,Sudbeck,11/9/1953,4/9/1985
Jeong,Kisuki,11/19/1954,2/23/1987
Guenter,Pollacia,2/15/1953,1/15/1986
Krassimir,Legleitner,6/5/1952,2/17/1985
Branimir,Riesenhuber,2/24/1953,8/12/1986
Owen,Demizu,7/29/1954,2/7/1988
Uriel,Ghalwash,9/3/1955,2/12/1987
Jinxi,Shanbhogue,5/27/1954,10/2/1988
Chandrasekaran,Breugel,10/27/1952,11/29/1985
Gio,Garigliano,8/29/1953,10/31/1985
Sreenivas,Peck,10/14/1952,10/30/1988
Chinhyun,Poehlman,12/7/1952,11/1/1987
Filipp,Gulik,7/16/1952,6/26/1985
Ebbe,Swiss,7/20/1952,12/4/1987
Mansur,Marrakchi,11/27/1952,5/28/1985
Tua,Suri,5/24/1955,8/27/1985
Xinyu,Peroz,10/2/1954,5/23/1988
Uli,Reutenauer,8/22/1953,12/21/1986
Youjian,Emmerich,7/26/1952,9/30/1985
Zhigen,Pepe,10/11/1953,10/12/1986
Gita,Lorie,1/17/1955,12/22/1987
Ennio,Comellas,3/6/1955,7/17/1985
Alair,Herath,7/26/1955,3/13/1986
Arif,Leonhardt,12/18/1952,6/19/1986
Toney,Douceur,4/15/1955,10/15/1986
Bernd,Christ,2/26/1953,12/6/1986
Marin,Borstler,9/3/1954,2/14/1987
Mayuko,Bultermann,1/24/1955,2/22/1988
Ugo,Ravishankar,1/29/1955,9/15/1988
Keung,Solovay,10/28/1954,12/23/1987
Noritoshi,Meriste,9/18/1953,8/22/1985
Jianhua,Weedon,3/31/1954,2/18/1985
Duri,Genther,10/12/1954,2/9/1985
Perla,Chenney,2/28/1955,8/15/1988
Supot,Etalle,7/14/1955,1/7/1988
Jixiang,Billawala,6/6/1955,4/30/1986
Nirmal,Khamsi,7/29/1954,2/8/1985
Yuchang,Reistad,3/27/1953,11/27/1985
Adam,Bisiani,10/21/1952,5/28/1988
Abdulah,Businaro,3/4/1954,10/27/1986
Terresa,Weedon,6/15/1952,1/13/1986
Sailaja,Waterhouse,3/28/1955,3/22/1988
Zhenhua,Yoshimura,11/13/1955,7/18/1987
LiMin,Crouzet,7/15/1952,9/17/1988
JoAnna,Georgatos,3/14/1952,3/31/1985
Genta,Stranks,9/28/1952,2/10/1988
Marsha,Frezza,4/21/1953,1/31/1986
Djenana,Olano,7/4/1955,4/14/1988
Geraldo,Garigliano,8/10/1955,1/18/1987
Zhilian,Garigliano,2/13/1955,10/26/1986
Felicidad,Middleton,4/21/1954,1/22/1987
Fusako,Otillio,3/13/1952,1/22/1987
Lucian,Norsworthy,6/10/1954,11/3/1986
Geoff,Kranzdorf,12/2/1953,7/25/1986
Kauko,Ruther,4/5/1955,3/8/1986
Yishai,Teitelbaum,10/16/1954,10/16/1988
Xinan,Brookner,7/21/1954,7/12/1986
Jayson,Ginneken,10/4/1955,5/13/1985
Mohan,Crooks,7/24/1953,7/13/1988
Lunjin,Czaja,11/22/1953,10/21/1986
Masaki,Taneja,5/10/1953,4/17/1985
Masoud,Bottner,9/8/1952,1/4/1988
Kazuhiro,Yurov,2/13/1952,1/12/1987
Kwangjo,Bugrara,7/31/1953,8/31/1985
Sibyl,Baik,6/9/1952,5/2/1986
Jayson,Hoogerwoord,10/7/1954,6/24/1986
Kyoichi,Merli,7/29/1953,11/21/1988
Mikhail,Waeselynck,12/15/1952,3/29/1985
Trygve,Teitelbaum,6/1/1952,3/5/1988
Berto,Eiron,8/2/1952,6/7/1988
Isamu,Cannane,8/17/1955,9/24/1985
Karoline,Luby,7/19/1954,9/22/1986
Shuji,Spelt,1/17/1953,9/6/1988
Vitaly,Madeira,12/16/1953,6/18/1986
Serge,Lienhardt,3/6/1952,12/4/1988
Serenella,Oehlmann,3/8/1953,6/5/1985
Mingzeng,Bernick,11/4/1955,3/9/1986
Yefim,Underwood,3/11/1955,6/26/1986
Sajjad,Kieras,6/21/1953,5/16/1987
Chrisa,Comte,9/13/1953,1/27/1987
Georgi,Kulisch,3/23/1952,2/9/1985
Aluzio,Wendorf,2/14/1954,9/24/1987
Eldridge,Preusig,2/28/1955,8/6/1986
Vatsa,Rothenberg,5/15/1954,7/6/1986
Munehiko,Kalsbeek,6/10/1955,12/15/1988
Marjo,Kranzdorf,1/2/1953,10/31/1986
Jingling,Flowers,6/28/1953,11/10/1987
Vivian,Kinley,11/24/1952,7/10/1986
Satosi,Barvinok,10/21/1955,7/31/1985
Tommaso,Murrill,4/1/1953,8/22/1987
Adin,Rousseau,7/1/1953,8/11/1988
Hsiangchu,Bach,9/16/1952,7/14/1987
Hongzue,Birke,2/22/1954,11/6/1988
Nectarios,Talmon,10/23/1954,4/13/1987
Fatemeh,Segond,7/22/1954,3/25/1986
Chaosheng,Kopetz,1/28/1954,6/2/1987
Basem,Chartres,4/16/1952,5/27/1985
Snehasis,Eterovic,10/10/1954,9/16/1985
Utpal,Conry,10/11/1955,8/16/1988
Magdalena,Ghazalie,5/19/1954,7/11/1988
Shaowen,Lorcy,1/25/1954,3/11/1985
Yuchang,Comyn,7/9/1954,3/13/1988
Chenye,Woycyznski,1/19/1954,9/29/1986
Along,Cullers,8/30/1953,6/24/1987
Sasan,Delgrossi,9/25/1954,3/19/1985
Sumant,Rossi,6/19/1952,3/27/1986
Amalendu,Ecklund,5/1/1952,1/2/1986
Masali,Dichev,8/7/1954,2/2/1986
Boutros,Benveniste,8/12/1954,4/24/1985
Jessie,Sridhar,1/9/1955,10/5/1986
Gill,Genin,5/30/1952,9/27/1988
Fox,Lunn,10/28/1953,12/31/1986
Xiahua,Yamaashi,9/13/1955,3/24/1986
Ulf,Aloia,9/2/1952,4/30/1985
Mabo,Litzler,5/23/1952,8/8/1987
Shigeo,Birta,3/4/1955,11/10/1985
Nigel,Masand,12/31/1952,4/7/1985
Salvador,Thummel,11/26/1952,2/7/1986
Fumiya,Gustavson,5/16/1954,2/1/1988
Hatim,Auria,6/1/1955,2/7/1985
Neelam,Chachaty,7/21/1955,9/15/1986
Chenye,Swick,1/1/1953,5/16/1986
Adam,Fontet,4/11/1952,6/13/1988
Faiza,Veldwijk,10/19/1953,6/3/1985
Shen,Nollmann,5/10/1952,9/28/1986
Lansing,Mawatari,4/11/1955,4/4/1988
Candida,Mayerwieser,12/29/1952,6/15/1986
Brendon,Schapire,11/27/1954,11/16/1986
Janche,Yemenis,7/22/1955,12/23/1986
Charlene,Beausoleil,8/15/1954,8/17/1986
Satosi,Sadowski,2/21/1953,11/26/1988
Yuuichi,Piazza,11/10/1955,4/27/1985
Moheb,Huxford,4/24/1954,3/12/1988
Sumant,Rathonyi,8/28/1954,12/1/1988
Tse,Orlowska,12/31/1952,8/21/1986
Hideyuki,Zhiwei,11/20/1953,6/19/1985
Pranas,Feinberg,3/19/1955,8/8/1986
Stepehn,Vingron,1/29/1955,5/3/1986
Stevo,Peltason,4/15/1953,8/16/1988
Charmane,Pettis,11/16/1954,8/3/1988
Lubomir,Salvesen,11/22/1955,4/17/1985
Nathan,Mitchem,1/2/1954,11/26/1985
Sariel,Vecchi,12/1/1953,3/3/1987
Guiseppe,Mayerwieser,5/21/1953,2/12/1988
Vincent,Onuegbe,5/25/1955,8/16/1986
Filipp,Luef,9/15/1954,10/11/1987
Irena,Nivat,4/27/1952,7/6/1986
Shigenori,Vanwelkenhuysen,5/8/1955,3/15/1986
Chinhyun,Tempesti,5/1/1955,12/28/1988
Tiina,Siochi,9/11/1954,8/29/1986
Shan,Horswill,2/23/1955,11/3/1988
Chenye,Narahari,12/5/1955,7/9/1986
Gina,Quadeer,2/6/1955,1/2/1988
Nimmagadda,Hanabata,11/25/1953,11/3/1985
Visit,Khalil,2/3/1953,6/24/1986
Seongbae,Theuretzbacher,10/30/1952,11/11/1985
Anestis,Hiraishi,9/11/1953,11/14/1985
Mona,Lindqvist,10/21/1955,11/14/1988
Toney,Magliocco,11/21/1952,7/31/1986
Luise,Merle,4/23/1954,11/17/1986
Shimshon,Albarhamtoshy,8/25/1955,7/30/1985
Werner,Leuchs,6/16/1955,2/24/1988
Angel,Francisci,6/28/1952,11/5/1985
Neelam,Marrevee,9/17/1953,1/28/1986
Babette,Oskamp,10/5/1954,2/21/1988
Yuqun,Schoegge,8/23/1952,8/9/1987
Uwe,Hiltgen,8/21/1953,12/31/1987
Katsuo,Sewelson,5/28/1954,8/10/1985
Yuqun,Ventosa,12/7/1953,5/7/1986
Uta,Boyle,11/7/1952,12/8/1987
Xudong,Hitomi,1/19/1953,5/11/1986
Gift,Zschoche,1/5/1954,1/24/1986
Guadalupe,Valtorta,6/2/1955,5/24/1987
Janche,Cronan,10/3/1954,12/9/1988
Udaiprakash,Perng,6/30/1953,5/5/1988
Pranay,Haddadi,3/13/1952,12/20/1985
Rance,Viele,8/16/1952,4/27/1986
Mabry,Rusmann,4/26/1952,6/23/1985
Sastry,Steinauer,5/10/1954,10/13/1988
Saddek,Ulupinar,1/28/1954,11/16/1985
Bezalel,Melichar,2/24/1952,6/6/1988
Bikash,Broder,4/9/1955,2/28/1987
Heekeun,Ghazalie,2/25/1954,2/9/1987
Arumugam,Ranka,12/6/1952,3/5/1987
Leszek,Roison,3/22/1954,5/12/1988
Felicidad,Molenaar,3/21/1955,11/2/1987
Wayne,Ozeki,5/8/1952,5/27/1988
Remzi,Beerel,12/27/1952,6/10/1987
Mitchel,Montemayor,4/15/1955,8/27/1988
Tsutomu,Codenie,6/18/1953,2/15/1986
Isamu,Birke,7/24/1952,7/2/1988
